timetag,sensor,service,PID,param_A,param_B,calc_value
45862,OilPress,0X22,0X586f,3364,0,12333.00
45932,FuelPress,0X1,0X23,506,0,1295460.00
46013,MAP,0X1,0Xb,96,0,96.00
46096,BaroPress,0X1,0X33,0,0,100.00
46171,RunTime,0X1,0X1f,77,0,77.00
46343,AFR,0X1,0X44,0,0,1.00
46423,MAF,0X1,0X10,914,0,2340.00
46503,RPM,0X1,0Xc,0,0,1547.50
46583,EngineLoad,0X1,0X4,0,0,22.35
46583,InstFuelRate_custom,0X0,0X0,0,0,0.75
46583,AvgFuelRate_custom,0X0,0X0,0,0,inf
46583,BoostPress_custom,0X0,0X0,0,0,-4.00
46672,CoolantTemp,0X1,0X5,146,0,106.00
46753,OilTemp,0X22,0X5822,165,0,105.00
46833,OilPress,0X22,0X586f,3202,0,11734.00
46913,FuelPress,0X1,0X23,621,0,1589860.00
46993,MAP,0X1,0Xb,97,0,97.00
47216,BaroPress,0X1,0X33,0,0,100.00
47296,RunTime,0X1,0X1f,78,0,78.00
47914,AFR,0X1,0X44,0,0,0.99
47993,MAF,0X1,0X10,1023,0,2619.00
48073,RPM,0X1,0Xc,0,0,1984.00
48142,EngineLoad,0X1,0X4,0,0,7.84
48142,InstFuelRate_custom,0X0,0X0,0,0,inf
48142,AvgFuelRate_custom,0X0,0X0,0,0,inf
48142,BoostPress_custom,0X0,0X0,0,0,-3.00
48233,CoolantTemp,0X1,0X5,146,0,106.00
48312,OilTemp,0X22,0X5822,165,0,105.00
48382,OilPress,0X22,0X586f,2495,0,9122.00
48456,FuelPress,0X1,0X23,348,0,890980.00
48535,MAP,0X1,0Xb,96,0,96.00
48694,BaroPress,0X1,0X33,0,0,100.00
48770,RunTime,0X1,0X1f,79,0,79.00
49494,AFR,0X1,0X44,0,0,0.95
49573,MAF,0X1,0X10,1601,0,4099.00
49653,RPM,0X1,0Xc,0,0,1434.50
49732,EngineLoad,0X1,0X4,0,0,48.24
49732,InstFuelRate_custom,0X0,0X0,0,0,inf
49732,AvgFuelRate_custom,0X0,0X0,0,0,inf
49732,BoostPress_custom,0X0,0X0,0,0,-4.00
49810,CoolantTemp,0X1,0X5,146,0,106.00
49885,OilTemp,0X22,0X5822,165,0,105.00
49961,OilPress,0X22,0X586f,3350,0,12281.00
50032,FuelPress,0X1,0X23,859,0,2199140.00
50110,MAP,0X1,0Xb,98,0,98.00
50572,BaroPress,0X1,0X33,0,0,100.00
50641,RunTime,0X1,0X1f,81,0,81.00
50795,AFR,0X1,0X44,0,0,0.94
50875,MAF,0X1,0X10,1370,0,3508.00
50955,RPM,0X1,0Xc,0,0,1915.00
51030,EngineLoad,0X1,0X4,0,0,20.78
51031,InstFuelRate_custom,0X0,0X0,0,0,inf
51031,AvgFuelRate_custom,0X0,0X0,0,0,inf
51031,BoostPress_custom,0X0,0X0,0,0,-2.00
51115,CoolantTemp,0X1,0X5,146,0,106.00
51196,OilTemp,0X22,0X5822,165,0,105.00
51272,OilPress,0X22,0X586f,2834,0,10374.00
51340,FuelPress,0X1,0X23,719,0,1840740.00
51416,MAP,0X1,0Xb,97,0,97.00
51956,BaroPress,0X1,0X33,0,0,100.00
52036,RunTime,0X1,0X1f,82,0,82.00
52121,AFR,0X1,0X44,0,0,0.98
52195,MAF,0X1,0X10,339,0,868.00
52275,RPM,0X1,0Xc,0,0,1889.50
52355,EngineLoad,0X1,0X4,0,0,7.45
52356,InstFuelRate_custom,0X0,0X0,0,0,inf
52356,AvgFuelRate_custom,0X0,0X0,0,0,inf
52356,BoostPress_custom,0X0,0X0,0,0,-3.00
52442,CoolantTemp,0X1,0X5,146,0,106.00
52524,OilTemp,0X22,0X5822,165,0,105.00
52605,OilPress,0X22,0X586f,2815,0,10304.00
52684,FuelPress,0X1,0X23,563,0,1441380.00
52764,MAP,0X1,0Xb,94,0,94.00
52843,BaroPress,0X1,0X33,0,0,100.00
52922,RunTime,0X1,0X1f,83,0,83.00
53002,AFR,0X1,0X44,0,0,2.00
53077,MAF,0X1,0X10,362,0,927.00
53152,RPM,0X1,0Xc,0,0,1571.50
53232,EngineLoad,0X1,0X4,0,0,10.20
53233,InstFuelRate_custom,0X0,0X0,0,0,0.30
53233,AvgFuelRate_custom,0X0,0X0,0,0,inf
53233,BoostPress_custom,0X0,0X0,0,0,-6.00
53323,CoolantTemp,0X1,0X5,146,0,106.00
53403,OilTemp,0X22,0X5822,165,0,105.00
53484,OilPress,0X22,0X586f,3177,0,11642.00
53565,FuelPress,0X1,0X23,265,0,678500.00
53643,MAP,0X1,0Xb,93,0,93.00
53951,BaroPress,0X1,0X33,0,0,100.00
54032,RunTime,0X1,0X1f,84,0,84.00
54346,AFR,0X1,0X44,0,0,1.18
54427,MAF,0X1,0X10,289,0,740.00
54524,RPM,0X1,0Xc,0,0,1007.50
54605,EngineLoad,0X1,0X4,0,0,14.51
54605,InstFuelRate_custom,0X0,0X0,0,0,0.24
54606,AvgFuelRate_custom,0X0,0X0,0,0,inf
54606,BoostPress_custom,0X0,0X0,0,0,-7.00
54696,CoolantTemp,0X1,0X5,146,0,106.00
54773,OilTemp,0X22,0X5822,165,0,105.00
54852,OilPress,0X22,0X586f,2768,0,10131.00
54931,FuelPress,0X1,0X23,533,0,1364580.00
55011,MAP,0X1,0Xb,94,0,94.00
55415,BaroPress,0X1,0X33,0,0,100.00
55495,RunTime,0X1,0X1f,86,0,86.00
55660,AFR,0X1,0X44,0,0,0.93
55775,MAF,0X1,0X10,262,0,671.00
55856,RPM,0X1,0Xc,0,0,878.50
55937,EngineLoad,0X1,0X4,0,0,18.43
55937,InstFuelRate_custom,0X0,0X0,0,0,inf
55937,AvgFuelRate_custom,0X0,0X0,0,0,inf
55937,BoostPress_custom,0X0,0X0,0,0,-6.00
56021,CoolantTemp,0X1,0X5,146,0,106.00
56102,OilTemp,0X22,0X5822,165,0,105.00
56177,OilPress,0X22,0X586f,2499,0,9136.00
56251,FuelPress,0X1,0X23,353,0,903780.00
56320,MAP,0X1,0Xb,94,0,94.00
56873,BaroPress,0X1,0X33,0,0,100.00
56953,RunTime,0X1,0X1f,87,0,87.00
57034,AFR,0X1,0X44,0,0,0.90
57112,MAF,0X1,0X10,292,0,748.00
57182,RPM,0X1,0Xc,0,0,829.00
57256,EngineLoad,0X1,0X4,0,0,20.78
57257,InstFuelRate_custom,0X0,0X0,0,0,inf
57257,AvgFuelRate_custom,0X0,0X0,0,0,inf
57257,BoostPress_custom,0X0,0X0,0,0,-6.00
57353,CoolantTemp,0X1,0X5,146,0,106.00
57434,OilTemp,0X22,0X5822,165,0,105.00
57515,OilPress,0X22,0X586f,2737,0,10016.00
57594,FuelPress,0X1,0X23,555,0,1420900.00
57673,MAP,0X1,0Xb,95,0,95.00
57753,BaroPress,0X1,0X33,0,0,100.00
57832,RunTime,0X1,0X1f,88,0,88.00
58136,AFR,0X1,0X44,0,0,0.90
58216,MAF,0X1,0X10,292,0,748.00
58296,RPM,0X1,0Xc,0,0,841.00
58370,EngineLoad,0X1,0X4,0,0,19.61
58371,InstFuelRate_custom,0X0,0X0,0,0,inf
58371,AvgFuelRate_custom,0X0,0X0,0,0,inf
58371,BoostPress_custom,0X0,0X0,0,0,-5.00
58468,CoolantTemp,0X1,0X5,146,0,106.00
58546,OilTemp,0X22,0X5822,165,0,105.00
58626,OilPress,0X22,0X586f,2865,0,10489.00
58701,FuelPress,0X1,0X23,521,0,1333860.00
58770,MAP,0X1,0Xb,94,0,94.00
58846,BaroPress,0X1,0X33,0,0,100.00
58926,RunTime,0X1,0X1f,89,0,89.00
59396,AFR,0X1,0X44,0,0,0.90
59471,MAF,0X1,0X10,284,0,728.00
59546,RPM,0X1,0Xc,0,0,813.50
59620,EngineLoad,0X1,0X4,0,0,21.96
59621,InstFuelRate_custom,0X0,0X0,0,0,inf
59621,AvgFuelRate_custom,0X0,0X0,0,0,inf
59621,BoostPress_custom,0X0,0X0,0,0,-6.00
59706,CoolantTemp,0X1,0X5,146,0,106.00
59781,OilTemp,0X22,0X5822,165,0,105.00
59857,OilPress,0X22,0X586f,2872,0,10515.00
59931,FuelPress,0X1,0X23,498,0,1274980.00
60010,MAP,0X1,0Xb,95,0,95.00
60403,BaroPress,0X1,0X33,0,0,100.00
60484,RunTime,0X1,0X1f,91,0,91.00
60642,AFR,0X1,0X44,0,0,0.90
60722,MAF,0X1,0X10,312,0,799.00
60802,RPM,0X1,0Xc,0,0,844.50
60882,EngineLoad,0X1,0X4,0,0,20.39
60882,InstFuelRate_custom,0X0,0X0,0,0,inf
60882,AvgFuelRate_custom,0X0,0X0,0,0,inf
60882,BoostPress_custom,0X0,0X0,0,0,-5.00
60961,CoolantTemp,0X1,0X5,146,0,106.00
61036,OilTemp,0X22,0X5822,165,0,105.00
61112,OilPress,0X22,0X586f,3074,0,11261.00
61192,FuelPress,0X1,0X23,494,0,1264740.00
61271,MAP,0X1,0Xb,95,0,95.00
61351,BaroPress,0X1,0X33,0,0,100.00
61433,RunTime,0X1,0X1f,92,0,92.00
61592,AFR,0X1,0X44,0,0,0.91
61672,MAF,0X1,0X10,292,0,748.00
61746,RPM,0X1,0Xc,0,0,822.00
61822,EngineLoad,0X1,0X4,0,0,21.18
61822,InstFuelRate_custom,0X0,0X0,0,0,inf
61822,AvgFuelRate_custom,0X0,0X0,0,0,inf
61822,BoostPress_custom,0X0,0X0,0,0,-5.00
61911,CoolantTemp,0X1,0X5,146,0,106.00
61981,OilTemp,0X22,0X5822,165,0,105.00
62061,OilPress,0X22,0X586f,2990,0,10951.00
62142,FuelPress,0X1,0X23,518,0,1326180.00
62221,MAP,0X1,0Xb,94,0,94.00
62375,BaroPress,0X1,0X33,0,0,100.00
62457,RunTime,0X1,0X1f,93,0,93.00
62531,AFR,0X1,0X44,0,0,0.92
62606,MAF,0X1,0X10,273,0,699.00
62686,RPM,0X1,0Xc,0,0,806.50
62760,EngineLoad,0X1,0X4,0,0,21.57
62761,InstFuelRate_custom,0X0,0X0,0,0,inf
62761,AvgFuelRate_custom,0X0,0X0,0,0,inf
62761,BoostPress_custom,0X0,0X0,0,0,-6.00
62846,CoolantTemp,0X1,0X5,146,0,106.00
62926,OilTemp,0X22,0X5822,165,0,105.00
63001,OilPress,0X22,0X586f,2927,0,10718.00
63081,FuelPress,0X1,0X23,532,0,1362020.00
63171,MAP,0X1,0Xb,94,0,94.00
63622,BaroPress,0X1,0X33,0,0,100.00
63702,RunTime,0X1,0X1f,94,0,94.00
63782,AFR,0X1,0X44,0,0,0.93
63851,MAF,0X1,0X10,270,0,692.00
63926,RPM,0X1,0Xc,0,0,790.50
64006,EngineLoad,0X1,0X4,0,0,21.57
64006,InstFuelRate_custom,0X0,0X0,0,0,inf
64006,AvgFuelRate_custom,0X0,0X0,0,0,inf
64006,BoostPress_custom,0X0,0X0,0,0,-6.00
64097,CoolantTemp,0X1,0X5,146,0,106.00
64171,OilTemp,0X22,0X5822,165,0,105.00
64242,OilPress,0X22,0X586f,2912,0,10663.00
64311,FuelPress,0X1,0X23,521,0,1333860.00
64380,MAP,0X1,0Xb,95,0,95.00
64613,BaroPress,0X1,0X33,0,0,100.00
64682,RunTime,0X1,0X1f,95,0,95.00
64833,AFR,0X1,0X44,0,0,0.94
64911,MAF,0X1,0X10,264,0,676.00
64983,RPM,0X1,0Xc,0,0,794.50
65061,EngineLoad,0X1,0X4,0,0,21.96
65061,InstFuelRate_custom,0X0,0X0,0,0,inf
65061,AvgFuelRate_custom,0X0,0X0,0,0,inf
65061,BoostPress_custom,0X0,0X0,0,0,-5.00
65146,CoolantTemp,0X1,0X5,146,0,106.00
65221,OilTemp,0X22,0X5822,165,0,105.00
65297,OilPress,0X22,0X586f,2912,0,10663.00
65371,FuelPress,0X1,0X23,521,0,1333860.00
65470,MAP,0X1,0Xb,95,0,95.00
65543,BaroPress,0X1,0X33,0,0,100.00
65624,RunTime,0X1,0X1f,96,0,96.00
65706,AFR,0X1,0X44,0,0,0.95
65786,MAF,0X1,0X10,281,0,720.00
65871,RPM,0X1,0Xc,0,0,779.00
65956,EngineLoad,0X1,0X4,0,0,23.92
65957,InstFuelRate_custom,0X0,0X0,0,0,inf
65957,AvgFuelRate_custom,0X0,0X0,0,0,inf
65957,BoostPress_custom,0X0,0X0,0,0,-5.00
66041,CoolantTemp,0X1,0X5,146,0,106.00
66116,OilTemp,0X22,0X5822,165,0,105.00
66196,OilPress,0X22,0X586f,2757,0,10090.00
66271,FuelPress,0X1,0X23,500,0,1280100.00
66340,MAP,0X1,0Xb,94,0,94.00
66546,BaroPress,0X1,0X33,0,0,100.00
66621,RunTime,0X1,0X1f,97,0,97.00
66696,AFR,0X1,0X44,0,0,0.96
66776,MAF,0X1,0X10,462,0,1183.00
66857,RPM,0X1,0Xc,0,0,640.00
66932,EngineLoad,0X1,0X4,0,0,43.92
66932,InstFuelRate_custom,0X0,0X0,0,0,inf
66932,AvgFuelRate_custom,0X0,0X0,0,0,inf
66932,BoostPress_custom,0X0,0X0,0,0,-6.00
67011,CoolantTemp,0X1,0X5,146,0,106.00
67086,OilTemp,0X22,0X5822,165,0,105.00
67162,OilPress,0X22,0X586f,2759,0,10097.00
67231,FuelPress,0X1,0X23,495,0,1267300.00
67301,MAP,0X1,0Xb,96,0,96.00
67455,BaroPress,0X1,0X33,0,0,100.00
67535,RunTime,0X1,0X1f,98,0,98.00
67616,AFR,0X1,0X44,0,0,0.93
67697,MAF,0X1,0X10,431,0,1104.00
67771,RPM,0X1,0Xc,0,0,741.00
67840,EngineLoad,0X1,0X4,0,0,36.47
67841,InstFuelRate_custom,0X0,0X0,0,0,inf
67841,AvgFuelRate_custom,0X0,0X0,0,0,inf
67841,BoostPress_custom,0X0,0X0,0,0,-4.00
67927,CoolantTemp,0X1,0X5,146,0,106.00
68001,OilTemp,0X22,0X5822,165,0,105.00
68082,OilPress,0X22,0X586f,2788,0,10204.00
68162,FuelPress,0X1,0X23,553,0,1415780.00
68230,MAP,0X1,0Xb,96,0,96.00
68454,BaroPress,0X1,0X33,0,0,100.00
68534,RunTime,0X1,0X1f,99,0,99.00
68613,AFR,0X1,0X44,0,0,0.98
68692,MAF,0X1,0X10,370,0,948.00
68772,RPM,0X1,0Xc,0,0,660.00
68852,EngineLoad,0X1,0X4,0,0,37.25
68852,InstFuelRate_custom,0X0,0X0,0,0,inf
68852,AvgFuelRate_custom,0X0,0X0,0,0,inf
68852,BoostPress_custom,0X0,0X0,0,0,-4.00
68942,CoolantTemp,0X1,0X5,146,0,106.00
69021,OilTemp,0X22,0X5822,165,0,105.00
69097,OilPress,0X22,0X586f,2513,0,9188.00
69171,FuelPress,0X1,0X23,494,0,1264740.00
69246,MAP,0X1,0Xb,95,0,95.00
69321,BaroPress,0X1,0X33,0,0,100.00
69395,RunTime,0X1,0X1f,100,0,100.00
69475,AFR,0X1,0X44,0,0,1.00
69555,MAF,0X1,0X10,698,0,1787.00
69636,RPM,0X1,0Xc,0,0,666.50
69711,EngineLoad,0X1,0X4,0,0,65.10
69711,InstFuelRate_custom,0X0,0X0,0,0,inf
69711,AvgFuelRate_custom,0X0,0X0,0,0,inf
69711,BoostPress_custom,0X0,0X0,0,0,-5.00
69801,CoolantTemp,0X1,0X5,146,0,106.00
69882,OilTemp,0X22,0X5822,165,0,105.00
69962,OilPress,0X22,0X586f,2908,0,10648.00
70042,FuelPress,0X1,0X23,445,0,1139300.00
70122,MAP,0X1,0Xb,100,0,100.00
70196,BaroPress,0X1,0X33,0,0,100.00
70278,RunTime,0X1,0X1f,101,0,101.00
70356,AFR,0X1,0X44,0,0,0.91
70436,MAF,0X1,0X10,734,0,1880.00
70513,RPM,0X1,0Xc,0,0,1237.50
70592,EngineLoad,0X1,0X4,0,0,21.18
70592,InstFuelRate_custom,0X0,0X0,0,0,inf
70592,AvgFuelRate_custom,0X0,0X0,0,0,inf
70592,BoostPress_custom,0X0,0X0,0,0,0.00
70682,CoolantTemp,0X1,0X5,146,0,106.00
70762,OilTemp,0X22,0X5822,165,0,105.00
70843,OilPress,0X22,0X586f,3571,0,13098.00
70923,FuelPress,0X1,0X23,562,0,1438820.00
71003,MAP,0X1,0Xb,96,0,96.00
71085,BaroPress,0X1,0X33,0,0,100.00
71166,RunTime,0X1,0X1f,101,0,101.00
71247,AFR,0X1,0X44,0,0,0.98
71322,MAF,0X1,0X10,520,0,1332.00
71397,RPM,0X1,0Xc,0,0,1328.00
71472,EngineLoad,0X1,0X4,0,0,17.25
71473,InstFuelRate_custom,0X0,0X0,0,0,inf
71473,AvgFuelRate_custom,0X0,0X0,0,0,inf
71473,BoostPress_custom,0X0,0X0,0,0,-4.00
71563,CoolantTemp,0X1,0X5,146,0,106.00
71644,OilTemp,0X22,0X5822,165,0,105.00
71724,OilPress,0X22,0X586f,3334,0,12222.00
71803,FuelPress,0X1,0X23,579,0,1482340.00
71872,MAP,0X1,0Xb,96,0,96.00
72175,BaroPress,0X1,0X33,0,0,100.00
72254,RunTime,0X1,0X1f,103,0,103.00
72877,AFR,0X1,0X44,0,0,1.00
72952,MAF,0X1,0X10,1689,0,4324.00
73027,RPM,0X1,0Xc,0,0,1745.50
73101,EngineLoad,0X1,0X4,0,0,34.12
73102,InstFuelRate_custom,0X0,0X0,0,0,1.39
73102,AvgFuelRate_custom,0X0,0X0,0,0,inf
73102,BoostPress_custom,0X0,0X0,0,0,-4.00
73181,CoolantTemp,0X1,0X5,146,0,106.00
73256,OilTemp,0X22,0X5822,165,0,105.00
73332,OilPress,0X22,0X586f,14,0,-47.00
73413,FuelPress,0X1,0X23,891,0,2281060.00
73493,MAP,0X1,0Xb,97,0,97.00
73573,BaroPress,0X1,0X33,0,0,100.00
73642,RunTime,0X1,0X1f,104,0,104.00
73786,AFR,0X1,0X44,0,0,1.00
73877,MAF,0X1,0X10,1973,0,5051.00
73957,RPM,0X1,0Xc,0,0,2281.50
74031,EngineLoad,0X1,0X4,0,0,33.73
74032,InstFuelRate_custom,0X0,0X0,0,0,1.63
74032,AvgFuelRate_custom,0X0,0X0,0,0,inf
74032,BoostPress_custom,0X0,0X0,0,0,-3.00
74122,CoolantTemp,0X1,0X5,146,0,106.00
74203,OilTemp,0X22,0X5822,165,0,105.00
74283,OilPress,0X22,0X586f,2771,0,10142.00
74363,FuelPress,0X1,0X23,927,0,2373220.00
74442,MAP,0X1,0Xb,98,0,98.00
74581,BaroPress,0X1,0X33,0,0,100.00
74655,RunTime,0X1,0X1f,105,0,105.00
74734,AFR,0X1,0X44,0,0,1.35
74814,MAF,0X1,0X10,473,0,1211.00
74893,RPM,0X1,0Xc,0,0,1963.00
74972,EngineLoad,0X1,0X4,0,0,7.45
74973,InstFuelRate_custom,0X0,0X0,0,0,0.39
74973,AvgFuelRate_custom,0X0,0X0,0,0,inf
74973,BoostPress_custom,0X0,0X0,0,0,-2.00
75062,CoolantTemp,0X1,0X5,146,0,106.00
75143,OilTemp,0X22,0X5822,165,0,105.00
75223,OilPress,0X22,0X586f,3120,0,11431.00
75303,FuelPress,0X1,0X23,494,0,1264740.00
75382,MAP,0X1,0Xb,95,0,95.00
75531,BaroPress,0X1,0X33,0,0,100.00
75617,RunTime,0X1,0X1f,106,0,106.00
75782,AFR,0X1,0X44,0,0,0.97
75861,MAF,0X1,0X10,1431,0,3664.00
75936,RPM,0X1,0Xc,0,0,1707.00
76012,EngineLoad,0X1,0X4,0,0,33.73
76013,InstFuelRate_custom,0X0,0X0,0,0,inf
76013,AvgFuelRate_custom,0X0,0X0,0,0,inf
76013,BoostPress_custom,0X0,0X0,0,0,-5.00
76103,CoolantTemp,0X1,0X5,146,0,106.00
76183,OilTemp,0X22,0X5822,165,0,105.00
76263,OilPress,0X22,0X586f,3631,0,13320.00
76343,FuelPress,0X1,0X23,840,0,2150500.00
76422,MAP,0X1,0Xb,96,0,96.00
76583,BaroPress,0X1,0X33,0,0,100.00
76663,RunTime,0X1,0X1f,107,0,107.00
76743,AFR,0X1,0X44,0,0,0.91
76823,MAF,0X1,0X10,1314,0,3364.00
76903,RPM,0X1,0Xc,0,0,1908.00
76983,EngineLoad,0X1,0X4,0,0,21.18
76983,InstFuelRate_custom,0X0,0X0,0,0,inf
76983,AvgFuelRate_custom,0X0,0X0,0,0,inf
76983,BoostPress_custom,0X0,0X0,0,0,-4.00
77062,CoolantTemp,0X1,0X5,146,0,106.00
77143,OilTemp,0X22,0X5822,165,0,105.00
77224,OilPress,0X22,0X586f,2820,0,10323.00
77303,FuelPress,0X1,0X23,724,0,1853540.00
77383,MAP,0X1,0Xb,97,0,97.00
77695,BaroPress,0X1,0X33,0,0,100.00
77775,RunTime,0X1,0X1f,108,0,108.00
77855,AFR,0X1,0X44,0,0,0.95
77936,MAF,0X1,0X10,456,0,1168.00
78021,RPM,0X1,0Xc,0,0,1935.50
78096,EngineLoad,0X1,0X4,0,0,8.24
78097,InstFuelRate_custom,0X0,0X0,0,0,inf
78097,AvgFuelRate_custom,0X0,0X0,0,0,inf
78097,BoostPress_custom,0X0,0X0,0,0,-3.00
78181,CoolantTemp,0X1,0X5,145,0,105.00
78256,OilTemp,0X22,0X5822,165,0,105.00
78332,OilPress,0X22,0X586f,2852,0,10441.00
78408,FuelPress,0X1,0X23,580,0,1484900.00
78482,MAP,0X1,0Xb,94,0,94.00
78625,BaroPress,0X1,0X33,0,0,100.00
78705,RunTime,0X1,0X1f,109,0,109.00
78946,AFR,0X1,0X44,0,0,2.00
79021,MAF,0X1,0X10,370,0,948.00
79095,RPM,0X1,0Xc,0,0,1783.50
79196,EngineLoad,0X1,0X4,0,0,7.84
79196,InstFuelRate_custom,0X0,0X0,0,0,0.31
79196,AvgFuelRate_custom,0X0,0X0,0,0,inf
79196,BoostPress_custom,0X0,0X0,0,0,-6.00
79283,CoolantTemp,0X1,0X5,145,0,105.00
79363,OilTemp,0X22,0X5822,165,0,105.00
79445,OilPress,0X22,0X586f,2906,0,10641.00
79526,FuelPress,0X1,0X23,540,0,1382500.00
79601,MAP,0X1,0Xb,94,0,94.00
79681,BaroPress,0X1,0X33,0,0,100.00
79755,RunTime,0X1,0X1f,110,0,110.00
80398,AFR,0X1,0X44,0,0,1.29
80471,MAF,0X1,0X10,584,0,1496.00
80547,RPM,0X1,0Xc,0,0,1705.50
80622,EngineLoad,0X1,0X4,0,0,19.61
80622,InstFuelRate_custom,0X0,0X0,0,0,0.48
80622,AvgFuelRate_custom,0X0,0X0,0,0,inf
80622,BoostPress_custom,0X0,0X0,0,0,-6.00
80701,CoolantTemp,0X1,0X5,145,0,105.00
80787,OilTemp,0X22,0X5822,165,0,105.00
80862,OilPress,0X22,0X586f,3188,0,11683.00
80948,FuelPress,0X1,0X23,667,0,1707620.00
81024,MAP,0X1,0Xb,96,0,96.00
81256,BaroPress,0X1,0X33,0,0,100.00
81336,RunTime,0X1,0X1f,112,0,112.00
81415,AFR,0X1,0X44,0,0,0.91
81495,MAF,0X1,0X10,1048,0,2683.00
81576,RPM,0X1,0Xc,0,0,1735.50
81655,EngineLoad,0X1,0X4,0,0,28.63
81655,InstFuelRate_custom,0X0,0X0,0,0,inf
81655,AvgFuelRate_custom,0X0,0X0,0,0,inf
81655,BoostPress_custom,0X0,0X0,0,0,-4.00
81746,CoolantTemp,0X1,0X5,145,0,105.00
81821,OilTemp,0X22,0X5822,165,0,105.00
81906,OilPress,0X22,0X586f,3266,0,11971.00
81982,FuelPress,0X1,0X23,798,0,2042980.00
82061,MAP,0X1,0Xb,96,0,96.00
82201,BaroPress,0X1,0X33,0,0,100.00
82276,RunTime,0X1,0X1f,113,0,113.00
82435,AFR,0X1,0X44,0,0,0.90
82516,MAF,0X1,0X10,1276,0,3267.00
82597,RPM,0X1,0Xc,0,0,1945.50
82671,EngineLoad,0X1,0X4,0,0,25.10
82671,InstFuelRate_custom,0X0,0X0,0,0,inf
82671,AvgFuelRate_custom,0X0,0X0,0,0,inf
82671,BoostPress_custom,0X0,0X0,0,0,-4.00
82756,CoolantTemp,0X1,0X5,144,0,104.00
82836,OilTemp,0X22,0X5822,165,0,105.00
82912,OilPress,0X22,0X586f,2824,0,10337.00
82981,FuelPress,0X1,0X23,804,0,2058340.00
83056,MAP,0X1,0Xb,96,0,96.00
83136,BaroPress,0X1,0X33,0,0,100.00
83212,RunTime,0X1,0X1f,113,0,113.00
83531,AFR,0X1,0X44,0,0,0.97
83617,MAF,0X1,0X10,1364,0,3492.00
83697,RPM,0X1,0Xc,0,0,2148.00
83793,EngineLoad,0X1,0X4,0,0,23.53
83794,InstFuelRate_custom,0X0,0X0,0,0,inf
83794,AvgFuelRate_custom,0X0,0X0,0,0,inf
83794,BoostPress_custom,0X0,0X0,0,0,-4.00
83883,CoolantTemp,0X1,0X5,144,0,104.00
83964,OilTemp,0X22,0X5822,165,0,105.00
84044,OilPress,0X22,0X586f,3025,0,11080.00
84124,FuelPress,0X1,0X23,784,0,2007140.00
84204,MAP,0X1,0Xb,96,0,96.00
84284,BaroPress,0X1,0X33,0,0,100.00
84364,RunTime,0X1,0X1f,115,0,115.00
84523,AFR,0X1,0X44,0,0,1.00
84603,MAF,0X1,0X10,1276,0,3267.00
84682,RPM,0X1,0Xc,0,0,2262.00
84763,EngineLoad,0X1,0X4,0,0,21.57
84763,InstFuelRate_custom,0X0,0X0,0,0,inf
84763,AvgFuelRate_custom,0X0,0X0,0,0,inf
84763,BoostPress_custom,0X0,0X0,0,0,-4.00
84842,CoolantTemp,0X1,0X5,144,0,104.00
84922,OilTemp,0X22,0X5822,165,0,105.00
85004,OilPress,0X22,0X586f,3245,0,11893.00
85083,FuelPress,0X1,0X23,764,0,1955940.00
85162,MAP,0X1,0Xb,96,0,96.00
85464,BaroPress,0X1,0X33,0,0,100.00
85544,RunTime,0X1,0X1f,116,0,116.00
86098,AFR,0X1,0X44,0,0,1.00
86172,MAF,0X1,0X10,839,0,2148.00
86246,RPM,0X1,0Xc,0,0,2417.50
86355,EngineLoad,0X1,0X4,0,0,14.12
86355,InstFuelRate_custom,0X0,0X0,0,0,inf
86355,AvgFuelRate_custom,0X0,0X0,0,0,inf
86355,BoostPress_custom,0X0,0X0,0,0,-4.00
86446,CoolantTemp,0X1,0X5,143,0,103.00
86527,OilTemp,0X22,0X5822,165,0,105.00
86602,OilPress,0X22,0X586f,3100,0,11357.00
86671,FuelPress,0X1,0X23,683,0,1748580.00
86756,MAP,0X1,0Xb,95,0,95.00
86831,BaroPress,0X1,0X33,0,0,100.00
86906,RunTime,0X1,0X1f,117,0,117.00
86986,AFR,0X1,0X44,0,0,1.00
87067,MAF,0X1,0X10,684,0,1752.00
87142,RPM,0X1,0Xc,0,0,2438.50
87211,EngineLoad,0X1,0X4,0,0,10.59
87211,InstFuelRate_custom,0X0,0X0,0,0,0.56
87211,AvgFuelRate_custom,0X0,0X0,0,0,inf
87211,BoostPress_custom,0X0,0X0,0,0,-5.00
87295,CoolantTemp,0X1,0X5,143,0,103.00
87376,OilTemp,0X22,0X5822,165,0,105.00
87458,OilPress,0X22,0X586f,2650,0,9694.00
87532,FuelPress,0X1,0X23,648,0,1658980.00
87611,MAP,0X1,0Xb,96,0,96.00
87841,BaroPress,0X1,0X33,0,0,100.00
87932,RunTime,0X1,0X1f,118,0,118.00
88547,AFR,0X1,0X44,0,0,2.00
88621,MAF,0X1,0X10,503,0,1288.00
88707,RPM,0X1,0Xc,0,0,2303.00
88782,EngineLoad,0X1,0X4,0,0,8.24
88782,InstFuelRate_custom,0X0,0X0,0,0,0.41
88782,AvgFuelRate_custom,0X0,0X0,0,0,inf
88782,BoostPress_custom,0X0,0X0,0,0,-4.00
88873,CoolantTemp,0X1,0X5,143,0,103.00
88954,OilTemp,0X22,0X5822,165,0,105.00
89034,OilPress,0X22,0X586f,2864,0,10485.00
